id,name_a,name_b,long,lat
2967,Crockett Drive,San Antonio Drive,-9124483.736279644,3246271.5952350996
5794,Crooked Creek Trail,Crooked Stick Loop,-9113256.275077214,3257049.16107731
5795,Crooked Creek Trail,Duffer Place,-9113301.693429459,3257185.6584042623
5778,Crooked Creek Trail,Schalamar Creek Drive,-9113301.693429459,3257185.6584042623
5805,Crooked Stick Loop,Delmar Drive,-9113220.875479141,3257274.9753287947
6215,Crosby Street,Galvin Drive,-9118445.210501561,3253509.1627073917
6212,Crosby Street,Hickory Lane,-9118551.63193476,3253509.1627073917
6211,Crosby Street,Jamestown Avenue,-9118690.113381308,3253508.784349671
6428,Crosby Street,Lake Holloway Boulevard,-9118734.08458017,3253502.2261508647
223,Cross Creek Boulevard,Hickory Ridge Drive,-9118612.07841826,3242959.980707933
222,Cross Creek Boulevard,Pine Brush Drive,-9118611.187862335,3242758.9781093993
1165,Cross Street,Plant Avenue,-9127912.153957093,3256635.640595068
1161,Cross Street,Skow Hegan Avenue,-9127912.153957093,3256635.640595068
4834,Crown Court,Emerald Ridge Boulevard,-9120029.064216569,3244025.6591354436
1502,Crutchfield Road,El Camino Road,-9127807.00156609,3256361.3969319155
1497,Crutchfield Road,Enterprise Avenue,-9128297.363923036,3256363.9955348927
1498,Crutchfield Road,Gladys Avenue,-9128070.416877156,3256362.910681162
1509,Crutchfield Road,Lakeland,-9128921.4393445,3255899.7483997936
1506,Crutchfield Road,Melville Avenue,-9128183.216917176,3256363.16297272
1499,Crutchfield Road,Melville Avenue,-9128136.362543501,3256363.150358142
1539,Crutchfield Road,Memorial Boulevard,-9128943.317532262,3255644.7691709087
1504,Crutchfield Road,North Chestnut Road,-9127557.779490102,3256362.128577363
1500,Crutchfield Road,North Wabash Avenue,-9127100.189591248,3256362.1538065174
1503,Crutchfield Road,Plant Avenue,-9127925.133809721,3256362.2925668666
1507,Crutchfield Road,Swindell Road,-9128921.376460625,3255900.480760105
1501,Crutchfield Road,Tedrow Road,-9127695.14774174,3256361.1698695435
1510,Crutchfield Road,West Memorial Boulevard,-9128943.317532262,3255644.7691709087
4355,Crystal Court East,Crystal Court South,-9119355.692616759,3251888.24889196
4343,Crystal Court East,South Crystal Lake Drive,-9119351.351156618,3252011.831551751
4354,Crystal Court South,Crystal Court West,-9119484.377948118,3251886.1051210538
4344,Crystal Court West,South Crystal Lake Drive,-9119490.945798073,3252010.444393204
4379,Crystal Grove Drive,Crystal Grove Lane,-9118800.987594137,3251622.4238811834
4405,Crystal Grove Drive,Crystal Grove Lane,-9118635.67815031,3251747.5173555277
4403,Crystal Grove Drive,Crystal Grove Lane,-9118545.95464073,3251742.2210358665
4412,Crystal Grove Drive,Crystal Park Circle,-9118636.924928606,3251966.6733085844
4408,Crystal Grove Drive,Crystal Park Circle,-9118545.95464073,3251742.2210358665
4413,Crystal Grove Drive,Crystal Park North,-9118636.123428272,3251886.86174604
4406,Crystal Grove Drive,Crystal Park South,-9118636.123428272,3251806.7858355194
4373,Crystal Grove Drive,Crystalview Trail,-9118780.059529869,3251733.646046512
4372,Crystal Grove Drive,South Crystal Lake Drive,-9118637.314546824,3252019.8014108757
4409,Crystal Grove Lane,Crystal Park Circle,-9118545.95464073,3251742.2210358665
5453,Crystal Hills Drive,Crystal Hills Loop East,-9116542.092486959,3251028.62390588
5452,Crystal Hills Drive,Crystal Hills Loop West,-9116808.59134792,3251024.2105397056
5451,Crystal Hills Loop East,Crystal Hills Loop South,-9116531.294496354,3250951.9576346055
5439,Crystal Hills Loop South,Crystal Hills Loop West,-9116802.023497963,3250946.2833389696
5450,Crystal Hills Loop South,Crystal Lake Acres Drive,-9116632.929191448,3250943.130953529
6248,Crystal Lake,Cypress Lane,-9118350.143656425,3251922.9275859995
6257,Crystal Lake,Dolphin Drive,-9117410.050556675,3252256.2258791192
6285,Crystal Lake,East Bruce Street,-9119778.673285928,3254538.7509759855
6083,Crystal Lake,East Lake Parker Drive,-9119547.069796873,3255068.956727369
6097,Crystal Lake,Fairway Avenue,-9118856.114463564,3255005.9158622925
6262,Crystal Lake,Fairway Drive,-9117125.551334053,3252258.4705945714
5689,Crystal Lake,Fish Hatchery Road,-9116575.487870764,3255007.85511721
6277,Crystal Lake,Florida State Road 659,-9117946.56694527,3255010.809885392
6255,Crystal Lake,Goodyear Avenue,-9117170.491012488,3252257.7391703934
6278,Crystal Lake,Honey Drive,-9118472.18321418,3252427.2288608793
6251,Crystal Lake,Industrial Park Drive,-9117939.753221665,3251972.0201577973
6281,Crystal Lake,Lake Bonny Drive East,-9119650.57794787,3254122.6205666475
6279,Crystal Lake,Lowry Avenue,-9118530.369912019,3252981.6161731356
6256,Crystal Lake,Marler Avenue,-9117022.436089734,3252258.6219237163
6273,Crystal Lake,McLeod Road,-9116111.953974534,3254864.633903327
6276,Crystal Lake,Meridian Avenue,-9118407.110473325,3255005.508985948
6258,Crystal Lake,Moonlite Drive,-9117283.480295643,3252257.23473995
6249,Crystal Lake,Mosswood Lane,-9118343.241847996,3251830.4932999676
6270,Crystal Lake,Ned Engle Boulevard,-9116103.048415272,3252789.797618818
6259,Crystal Lake,Neptune Drive,-9117540.850958358,3252255.721448731
6135,Crystal Lake,North Combee Road,-9117959.33615798,3255011.352557626
6140,Crystal Lake,North Combee Road,-9117946.56694527,3255010.809885392
4369,Crystal Lake,Olney Road,-9118447.915565189,3252135.3522833693
6274,Crystal Lake,Park Spur,-9116595.942653315,3255006.8150288304
6253,Crystal Lake,Peavy Court,-9116386.24519985,3252261.900722272
6252,Crystal Lake,Reynolds Road,-9116099.263552584,3252264.0445525264
6250,Crystal Lake,Royal Drive,-9117943.159598084,3252068.579068363
6280,Crystal Lake,Shakespeare Street,-9119311.253876036,3253062.6574894465
6263,Crystal Lake,Skyview Boulevard,-9116967.44426128,3252259.504677096
6254,Crystal Lake,Skyview Boulevard,-9116889.186659254,3252259.378569467
6264,Crystal Lake,Skyview Cove,-9116691.371924113,3252260.261322896
6315,Crystal Lake,South Combee Road,-9117910.765626263,3252251.5598987467
4417,Crystal Lake,South Crystal Lake Drive,-9118406.359999275,3252021.1633492964
6284,Crystal Lake,South Elm Road,-9119738.520345597,3254374.746672296
6267,Crystal Lake,Sunshine Avenue,-9116101.155983927,3252562.670804532
6269,Crystal Lake,Susetta Lane,-9116103.9389712,3253181.634989004
6272,Crystal Lake,Thompson Road,-9116683.3978721,3255005.4215779123
6260,Crystal Lake,Three Iron Drive,-9117430.310704,3252256.7303095246
6265,Crystal Lake,Tom Watson Road,-9116254.44292275,3252262.1529375794
6266,Crystal Lake,Waterview Boulevard,-9116402.163887033,3252261.900722272
5435,Crystal Lake Acres Drive,Hydromine Spur,-9116630.446766803,3250436.501684867
6456,Crystal Lake Drive,Crystal Lake Drive North,-9120071.042796547,3252242.9593661567
6519,Crystal Lake Drive,Duncan Avenue,-9120962.032868907,3252236.805322721
6520,Crystal Lake Drive,Hunt Avenue,-9121080.699446093,3252235.4181411853
4150,Crystal Lake Drive,Lake Hollingsworth Drive,-9121297.583210004,3252234.9515437908
6515,Crystal Lake Drive,Lake to Lake Bikeway,-9121297.583210004,3252234.9515437908
6473,Crystal Lake Drive,Leighton Avenue,-9120420.68618518,3252240.5633243234
6475,Crystal Lake Drive,Meadowbrook Avenue,-9120172.989186214,3252240.903814453
6480,Crystal Lake Drive,Midland Avenue,-9120455.306546815,3252240.336330908
6517,Crystal Lake Drive,New Jersey Road,-9120687.40768512,3252239.4535787753
6516,Crystal Lake Drive,Newport Avenue,-9120844.70212561,3252237.940289538
6479,Crystal Lake Drive,Winthrop Avenue,-9120226.956875352,3252241.799177427
6450,Crystal Lake Drive North,Fort Fraser Trail,-9120033.127377983,3252244.523098949
6448,Crystal Lake Drive North,North Crystal Lake Drive,-9120033.127377983,3252244.523098949
4411,Crystal Park Circle,Crystal Park North,-9118546.065960221,3251885.852912734
4410,Crystal Park Circle,Crystal Park South,-9118547.067835636,3251806.911938945
4374,Crystalview Court,Crystalview Trail,-9118801.4328721,3251856.9750911193
9600,Cullman Drive,Glenda Street,-9124206.66206706,3259375.1018972113
9572,Cullman Drive,West Robson Street,-9124282.470640289,3259596.160222715
9571,Cullman Drive,West Williams Street,-9124256.867157405,3259479.700392783
6550,Cumberland Street,Hollingsworth Road,-9121601.897301985,3253364.37859017
7781,Cumberland Street,Jefferson Avenue,-9121823.311769176,3253364.2524722745
7738,Cumberland Street,Park Hill Avenue,-9122361.363395974,3253328.989954637
7737,Cumberland Street,Park Hill Avenue,-9122344.50962507,3253328.5611549155
7748,Cumberland Street,South Ingraham Avenue,-9122057.305338822,3253372.197901988
7734,Cumberland Street,South Rushing Avenue,-9122440.800984604,3253329.4439778877
7787,Cumberland Street,Winfree Avenue,-9122246.214514699,3253380.143336354
7740,Cumberland Street,Winfres Avenue,-9122276.382096704,3253377.3687396976
7739,Cumberland Street,Winfres Avenue,-9122275.625124164,3253328.3215315472
4224,Curran Street,Fredricksburg Avenue,-9119899.377009794,3251516.372755824
4202,Curran Street,Meadowbrook Avenue,-9120175.004068999,3251514.859547188
4237,Curran Street,Petersburg Avenue,-9119989.545797337,3251515.868352927
4236,Curran Street,Roanoke Avenue,-9119809.096902762,3251517.129360205
4234,Curran Street,Staunton Avenue,-9120080.271182334,3251515.2378493315
2361,Currymoore Drive,Lakeland,-9128086.209005589,3247837.3957692757
2360,Currymoore Drive,Pipkin Road South,-9127808.33739998,3247838.600843939
2068,Currymoore Drive,Waring Road,-9128093.270768614,3247837.3653914263
4980,Curtis Dane Lane,Tanasi Court,-9117349.604073174,3244136.8191434806
4984,Curtis Dane Lane,Tillery Road,-9117414.83729478,3244136.8191434806
3958,Curtis Peterson Park Road,Westover Street,-9122488.256483529,3248611.247111335
10180,Custer Road,Lakewood Road,-9120670.041844556,3263803.769702206
10181,Custer Road,Walker Circle South,-9120671.71163692,3263575.9533900516
10494,Cutter Lane,Foxwood Boulevard,-9126009.692727488,3262101.0459768213
2731,Cylee Court,Lake Miriam Circle South,-9123516.414432446,3245602.817289788
5727,Cypress Country Lane,Josh Reynolds Road,-9113960.816134444,3253841.238734432
5754,Cypress Country Lane,Palmer Road,-9113359.690884162,3255587.2624782724
4421,Cypress Lane,Hummingbird Lane,-9118225.354507245,3251924.0625265744
4424,Cypress Lane,Sparrow Drive,-9118350.143656425,3251922.9275859995
2432,Cypress View Lane,Lakeside Preserve Boulevard,-9126344.141005628,3247651.3050038014
2433,Cypress View Lane,Timber Valley Way,-9126438.473142125,3247607.535357926
2188,D M G Drive,Dmg Drive,-9130117.170430727,3248930.293106973
2187,D M G Drive,Florida State Road 572,-9130259.09164954,3248937.4290510667
690,D Street,George Jenkins / Swindell,-9130008.233177036,3253491.266398779
688,D Street,Holliday Boulevard,-9130015.758374615,3253515.342551648
685,D Street,New Tampa Highway,-9130008.233177036,3253491.266398779
8361,Dade Avenue,Herschell Street,-9125561.642908994,3253673.497074566
8394,Dade Avenue,West Walnut Street,-9125561.865547976,3253833.040785566
2956,Dail Road,Houston Street,-9124304.623218957,3246628.075123293
2958,Dail Road,Lakeland,-9124304.074576905,3246721.686632291
2957,Dail Road,Remington Road West,-9124305.291135902,3246799.007268046
2969,Dail Road,Solana Street,-9124303.955302013,3246359.831960674
2942,Dail Road,West Alamo Drive,-9124303.988697859,3246718.8226808775
1443,Dairy Lane,North Chestnut Road,-9127555.041030629,3255218.0599305406
10560,Daisy Lane,Old Kathleen Road,-9128829.871839194,3261155.405214674
4655,Dakeman Road,Fox Run Way,-9121558.115346257,3246144.9639293305
4656,Dakeman Road,Fox Run Way,-9121557.592144651,3246130.468085629
4626,Dakeman Road,Hallam Drive,-9121562.490202244,3246709.0029062163
4654,Dakeman Road,Heidi Lane North,-9121561.488326829,3246420.841688666
4657,Dakeman Road,Heidi Lane South,-9121559.072693877,3246303.2847589236
4777,Dakeman Road,Lake Miriam Drive,-9121555.699713308,3245789.2025745152
4658,Dakeman Road,Summit Chase Drive,-9121556.701588724,3245949.7881445778
4660,Dakeman Road,Valley Hill Drive East,-9121559.072693877,3246303.2847589236
8495,Dakota Avenue,West Lemon Street,-9123891.627908114,3254384.5846043145
8502,Dakota Avenue,West Main Street,-9123899.487064164,3254522.7830777084
9567,Dale Drive,Marler Street,-9124538.839427587,3259782.144735583
9568,Dale Drive,West Robson Street,-9124537.637177086,3259596.286398589
5010,Dale Street,Southgrove Court,-9116160.043994557,3244480.7655569557
5008,Dale Street,Strickland Avenue,-9115589.30896526,3244482.6560889427
5009,Dale Street,Yarborough Lane,-9116045.941516494,3244482.5300534684
859,Dallas Lane,Walker Road,-9131697.461922029,3258352.6278860923
876,Dalton Street,North Galloway Road,-9128930.393339379,3257173.799986781
4381,Dana Place,Lowry Avenue,-9118895.052563857,3251559.120969478
4380,Dana Place,North Cordova Circle,-9119168.564552736,3251741.2122133086
4383,Dana Place,Sanchez Avenue,-9118984.330795474,3251558.7426661123
4382,Dana Place,Seneca Avenue,-9119074.944860978,3251558.238261641
1015,Danes Court,Donovan Road,-9127122.264246272,3260010.3010017816
6416,Dante Street,Longfellow Boulevard,-9119312.27801535,3253786.1233888804
10428,Danterbury Court,Manchester Drive West,-9127454.964808406,3263994.3558235075
4615,Darcin Drive,Hallam Drive,-9121959.566825906,3246709.885299028
2779,Darcin Drive,Hallamview Lane,-9121959.566825906,3246709.885299028
5836,Darlington Lane,Dirkshire Loop,-9113772.574875513,3257283.806130136
5797,Darnell Place,Double Eagle Drive,-9113513.64573993,3257009.927811546
5780,Darnell Place,Schalamar Creek Drive,-9113410.007294,3256967.036268272
9873,Daughtery Road East,Harbor Drive,-9122645.517528174,3263319.1124512083
9866,Daughtery Road East,Houston Drive,-9122444.919805765,3263322.6463475195
9872,Daughtery Road East,Lake Gibson Lane,-9123318.443850018,3263306.8700318364
9871,Daughtery Road East,Lakeland,-9122566.705443,3263320.665173185
9943,Daughtery Road East,North Daughtery Road,-9123318.443850018,3263306.8700318364
9899,Daughtery Road East,North Socrum Loop Road,-9122242.874929974,3263330.850038941
9874,Daughtery Road East,Odom Road,-9122701.956510006,3263318.733819515
10199,Daughtery Road East,Walt Loop Road,-9122242.874929974,3263330.850038941
4600,David Crum Court,David Crum Lane,-9120502.506010912,3247291.8988650786
4596,David Crum Lane,East Pollock Road,-9120502.394691423,3247170.3761053537
2644,David Street,Donald Street,-9123782.757446118,3245002.05819673
2643,David Street,Fitzgerald Road,-9123782.9800851,3244891.395274299
2714,David Street,Lake Harris Drive,-9123784.204599498,3245203.2199837724
2715,David Street,Martha Street,-9123783.314043572,3245115.116804806
186,Davidson Gateway,Jenna Mae Way,-9117415.249176893,3243892.8354598368
187,Davidson Gateway,Peterson Road,-9117422.974749556,3243963.311623791
1184,Davis Avenue,Edith Avenue,-9126352.011293625,3257021.407629971
1273,Davis Avenue,Emma Street,-9126229.559853753,3255675.812038334
1231,Davis Avenue,Lakeland,-9126231.927427037,3256364.841040764
1180,Davis Avenue,West 10th Street,-9126244.81062399,3256831.2980431863
1228,Davis Avenue,West 5th Street,-9126231.674924077,3256395.204038676
1190,Davis Avenue,West 5th Street,-9126218.427904673,3256395.431101618
1187,Davis Avenue,West 7th Street,-9126216.980751295,3256544.687965086
1225,Davis Avenue,West Memorial Boulevard,-9126233.433772033,3255871.9097459046
1221,Davis Avenue,West Memorial Boulevard,-9126233.433772033,3255885.192421841
1272,Davis Avenue,West Parker Street,-9126225.329713102,3255391.4968418838
2510,Dawn Court,Paradise Drive,-9126120.578072267,3244260.3313289103
5287,Dawn Heights Drive,Hade Drive North,-9115295.75946804,3251701.6159871146
5291,Dawn Heights Drive,Hade Drive South,-9115294.089675676,3250954.2273535244
5293,Dawn Heights Drive,Ruthven Drive,-9115294.31231466,3250672.1546362736
1282,Dawn Street,Lisa Street,-9126386.520335773,3254955.7013993766
1283,Dawn Street,Lisa Street,-9126111.00459606,3254934.132726638
1332,Dawn Street,North Grady Avenue,-9126595.021742027,3254886.4547296483
8329,Dd Street,Lotus Avenue,-9125709.697831748,3252406.5469698054
1927,Dd Street,Westgate Avenue,-9126167.332258401,3252405.916424841
1938,Dd Street,Woodbrook Parkway,-9125941.019733619,3252405.538097876
6588,Debbie Avenue,East Lime Street,-9121332.59318986,3254088.3524626475
6578,Debbie Avenue,Tenoroc Trail,-9121332.59318986,3254088.3524626475
10661,Deborah Drive,Deborah Lane,-9130606.085634291,3262807.590692293
10662,Deborah Drive,Jeremy Lane,-9130606.196953781,3262882.430936647
10660,Deborah Lane,Lewellyn Road,-9130779.96667891,3262765.3118164027
9601,Decatur Avenue,Glenda Street,-9124023.318865722,3259370.307293127
9596,Decatur Avenue,West Robson Street,-9124023.207546232,3259596.286398589
9573,Decatur Avenue,West Williams Street,-9124023.764143685,3259483.3594621313
10291,Deep Forest Court,Lakeland Hills Boulevard,-9121611.504174042,3262321.4925522422
2480,Deer Flag Drive,Tree Stand Lane,-9127916.829375708,3244360.15015942
519,Deer Rack Lane,Deerbrook Drive,-9128276.168691987,3243380.5205141115
2481,Deer Tracks Court,Deer Tracks Trail,-9127632.519396221,3244513.912922531
503,Deer Tracks Trail,Deerbrook Drive,-9127397.96922912,3243730.119087498
2304,Deer Tracks Trail,Twelve Point Drive,-9127666.249201931,3244120.687022474
515,Deerbrook Court,Deerbrook Drive,-9128740.259649105,3243361.868787854
